g__Acidaminococcus,g__Adlercreutzia,g__Alistipes,g__Alloprevotella,g__Anaeroplasma,g__Anaerostipes,g__Bacillus,g__Bacteroides,g__Barnesiella,g__Bifidobacterium,g__Bilophila,g__Blautia,g__Butyricicoccus,g__Catenibacterium,g__Collinsella,g__Coprococcus,g__Desulfovibrio,g__Dialister,g__Dorea,g__Eggerthella,g__Enterobacter,g__Enterococcus,g__Enterorhabdus,g__Faecalibacterium,g__Faecalitalea,g__Flavonifractor,g__Fusobacterium,g__Gordonibacter,g__Granulicatella,g__Holdemanella,g__Intestinibacter,g__Lachnoclostridium,g__Lachnospira,g__Lactobacillus,g__Megamonas,g__Megasphaera,g__Mogibacterium,g__Odoribacter,g__Parabacteroides,g__Paraprevotella,g__Parasutterella,g__Peptococcus,g__Phascolarctobacterium,g__Prevotella,g__Propionibacterium,g__Roseburia,g__Ruminococcus,g__Slackia,g__Solobacterium,g__Streptococcus,g__Subdoligranulum,g__Succinivibrio,g__Sutterella,g__Turicibacter,g__Veillonella,g__Acinetobacter,g__Actinobacillus,g__Aggregatibacter,g__Akkermansia,g__Anaerotruncus,g__Asteroleplasma,g__Butyricimonas,g__Coprobacillus,g__Coprobacter,g__Gardnerella,g__Gemella,g__Haemophilus,g__Hungatella,g__Klebsiella,g__Mitsuokella,g__Neisseria,g__Oscillibacter,g__Pyramidobacter,g__Sneathia,g__Tyzzerella,g__Victivallis,g__Weissella,g__Clostridium,g__Gemmiger,g__Lachnobacterium,g__Methanobrevibacter
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16576226,0.0,0.239408,0.24850434,0.0,0.15682141,0.0,0.0,0.0,0.18950398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52008253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47991747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.13947925,0.0,0.0,0.0,0.0,0.09166169,0.0,0.079259224,0.110757984,0.0,0.09645634,0.0,0.0,0.0,0.0,0.13434334,0.0,0.0,0.0,0.0,0.0,0.065310046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081950955,0.0,0.0,0.0,0.0,0.0,0.0,0.093425475,0.0,0.0,0.0,0.10735572,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2439651,0.0,0.0,0.0,0.0,0.29542544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21685314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24375623,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11230278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12437486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19891194,0.0,0.0,0.14006548,0.0,0.0,0.13703744,0.0,0.0,0.17212419,0.0,0.0,0.0,0.0,0.0,0.0,0.115183316,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.1181622,0.0,0.0,0.0,0.0,0.0,0.095543355,0.10092225,0.0,0.0,0.12328528,0.0,0.10771205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10070635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12835144,0.0,0.0,0.14330427,0.0,0.0,0.0,0.08201282,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13196261,0.0,0.16671243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15227766,0.19725679,0.0,0.0,0.0,0.0,0.17394985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1778406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15676744,0.0,0.0,0.0,0.0,0.0,0.0,0.14933954,0.0,0.0,0.19079903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23597881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09952666,0.0,0.1675885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20139712,0.0,0.0,0.0,0.0,0.252028,0.0,0.18498065,0.0,0.0,0.19677766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16481662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14666545,0.0,0.09410768,0.0,0.11052515,0.0,0.11152632,0.0,0.0,0.0,0.0,0.07403427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12510249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09952235,0.0,0.0,0.0,0.1294899,0.10902637,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3989202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3027713,0.2983085,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30801484,0.0,0.0,0.0,0.0,0.32143104,0.0,0.0,0.0,0.37055406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116996124,0.0,0.14541501,0.16997637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10467843,0.0,0.0,0.0,0.0,0.13833506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10167985,0.0,0.0,0.0,0.10422221,0.0,0.0,0.1186969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29940456,0.0,0.0,0.0,0.0,0.0,0.29900485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40159053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.25082934,0.0,0.0,0.0,0.0,0.0,0.15846328,0.0,0.14295828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2411261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20662308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142241,0.0,0.0,0.0,0.0,0.0,0.0,0.23851293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16032772,0.0,0.28941458,0.0,0.0,0.0,0.0,0.1695037,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6105835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38941655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2820762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3596938,0.0,0.0,0.35823005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31538442,0.0,0.0,0.26636952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19102722,0.0,0.0,0.0,0.0,0.22721887,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6061866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3938134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15849544,0.0,0.0,0.0,0.0,0.0,0.0,0.23042054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1319517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218588,0.0,0.0,0.0,0.0,0.26054436,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18891953,0.0,0.0,0.0,0.16990775,0.0,0.0,0.0,0.0,0.0,0.19812186,0.12196292,0.0,0.0,0.0,0.0,0.13735063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18373732,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35212162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3688806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27899775,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11266882,0.0,0.0,0.0,0.2013499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22560799,0.15725829,0.0,0.1826794,0.0,0.0,0.0,0.0,0.0,0.0,0.12043562,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2297197,0.0,0.0,0.0,0.30211785,0.0,0.0,0.0,0.0,0.0,0.24110828,0.22705418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.15129012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15919745,0.0,0.0,0.13817164,0.13769305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20656212,0.0,0.0,0.20708564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
0.22877324,0.0,0.0,0.0,0.0,0.0,0.0,0.20676881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15868656,0.23668021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16909114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
